Fahrmubs		
Fahrnuck		
Fäichrühti	177035	
Falck		
Falcken		
Falckenstein		
Faldeyin		
Fällanden	193001	
Fälten		
Fännerin		
Fännermann		
Farbtragen		
Färli		
Farnern		
Farnuck		
Fäsi		
Fäsi]		
Fäsis		
Fäsius		
Fäßi		
Fäßi		
Fäsis		
Faßte		
Februar		
Februarii		
Februarius		
Federlein		
Fëderwischin		
Feeren		
Feerner		
Fegschw[eil]	118010	Unter-Fägswil
Fegschw[il]	118010	
Fegschweil	118010	
Fëgschwyl	118010	
Fehr		
Fehren		
Fehren-Walsperg	111079	
Fehren-Walsperger	111079	
Feißte		
Fel[ix]		
Fel[ixen]		
Feldbach	153100	
Feldeyin		
Feli		
Felici		
Felix		
Felixen		
Felixlins		
Felixlis		
Fels		
Felsen		
Felßen		
Felwers		
Fëndlerin		
Fëndr[ich]		
Fendri		
Fendrich		
Fenner		
Fënner		
Fenneri		
Fennerin		
Fënnermann		
Fer		
Fereb[acher]	2021	
Ferebacher	2021	
Ferena		
Ferenb[acher]		
Ferenbacher		
Ferenbachers		
Ferli		
Ferner		
Ferwer		
Fesi		
Fesler		
Feßi		
Fëßi		
Fessio		
Feüersordnung		
Feuerthalen	27001	
Feürers		
Feürlaüfer		
Feurthalen	27001	
Feürthalen	27001	
Fheürsteinin		
Fheürtalen	27001	
Fheürthalen	27001	
Fheürthallen	27001	
Fierer		
Filterscheüren		
Finckh		
Findseliges		
Finis		
Firstheinin		
Fischb[ach]	114025	
Fischbach	114025	
Fischenthal	114074	
Fischenthaler		
Fischenthaleren		
Fischenthalers		
Fischer		
Fischeth[al]		
Fischthal	114074	
Fißel		
Flaach	28001	
Flaachen	28001	
Flach	28001	
Flach?	28001	
Flachsman		
Flachsmann		
Flachsmanns		
Flachsmans		
Flachßmann		
Flachweil		
Fleischschätzeren		
Flentes		
Flohr-Hoff		
Fluerlingen	29001	
Flühen		
Fluhener		
Fluhner		
Fluhnier		
Flummenen		
Flunteren	261710	
Fluorlingen	29001	
Flurlingen	29001	
Flürlingen	29001	
Flyßig		
Fœlicem		
Fœlix		
Fogs		
Folgind		
Follkommen		
Förchte		
Fordert		
Forster		
Forster]		
Forstero		
Forsters		
Forsterus		
Fortgehen		
Foster		
Föster		
Fosteri		
Fösterli		
Fösterlins		
Fosters		
Fr[eyen-Bub?]		
Fr[eyen]		
Frächenen		
Frächens		
Frage		
Franckreich	*	
Franckrich	*	
Franckrych	*	
Frank[rich]	*	
Frankenreich	*	
Frankr[eich]	*	
Frankreich	*	
Frankrich	*	
Frankrych	*	
Frantz		
Frantzen		
Frantzini		
Frantzli		
Frantzn		
Frantzoßen		
Franz		
Franzos		
Franzosen		
Französischen		
Franzoß		
Fratres		
Frauenmoos	*	
Frauenmos	*	
Frauenmünster		
Frauenthal	*	
Frauwen-fälder		
Frauwenf[elder]		
Frauwenfeld	4566	
Frauwenfelder		
Fraüwenfëlder		
Fre		
Frei		
Freien		
Freien-amts	*	
Freneli		
Frener		
Freners		
Freni		
Frëße		
Freßheinis		
Frey		
Frey[i]n		
Freyamtsuntervogt		
Freyen-Bub		
Freyen-Buben		
Freyenbub		
Freyenbuben		
Freyheit		
Freyin		
Freyischen		
Freyn		
Frick	4163	
Fricken		
Frickin		
Frid		
Friderich		
Fridli		
Fridöri		
Fridöri]		
Fridöris		
Fridrich		
Friederich		
Frientz		
Frientzen		
Frientzin		
Friesen		
Frieß		
Frießen		
Frimann		
Fritz		
Fritzen		
Friz		
Frohmooße		
Frohmos		
Frohmoß		
Frolich		
Froneg		
Frühl[ing]		
Früzeitige		
Früzitigen		
Fryman		
Frymann		
Frymannin		
Frymans		
Fuchsen		
Fuchsrüti	115106	
Fuchß		
Füeßli		
Fügli		
Fuk		
Fuken		
Funck		
Funcken		
Funk		
Funken		
Fürauß		
Furer		
Fürer		
Furer[s]		
Fureres		
Fureri		
Furerin		
Fürerin		
Furers		
Furrer		
Furrers		
Fürst		
Fürsten		
Füslin		
Füßli		
Füßlin		
G'sanders		
G'vater		
G[…]li		
G[roß]-Jagli		
Gäbhart		
Gäbi		
Gadarenischen		
Gagel		
Galat		
Gallen		
Galli		
Gallico		
Gallicus		
Gallm[ann]		
Gallman		
Gallmanischen		
Gallmann		
Gallmanns		
Gallmans		
Galman		
Galmann		
Galmen		
Gält		
Gam[…]ylers		
Gamlicken		
Gamlickon	13032	
Gamliken	13032	
Gamlikhen	13032	
Gammlicken	13032	
Gammlickon	13032	
Gammligken	13032	
Gampel		
Gampelhanßli		
Gampels		
Gänff		
Gängis		
Gäntenwys		
Gantner		
Gantneren		
Gantnerin		
Gantners		
Gartner		
Gärwer		
Gärwers		
Garwid		
Garwyd		
Gasman		
Gassenvögeln		
Gaßer		
Gaßers		
Gaßman		
Gäst		
Gastgeb		
Gätter		
Gatticker		
Gattickerin		
Gattiker		
Gattikers		
Gattikon		
Gatzenman		
Gätzi		
Gätzis		
Gauchen		
Gäzi		
Gäzis		
Geantwort[et]		
Geberth		
Gebetstund		
Gebhart		
Gëbhart		
Gëbi		
Ged[achter]		
Gedachtes		
Geigers		
Gelben		
Genes		
Genf	6621	
Genff	6621	
Gënff	6621	
Genff]	6621	
Genffer		
Geörg		
Georgen		
Geörgen		
Gërber		
Gereth		
Gerhard		
Gering		
Geringin		
Germania		
Gerold		
Gerolden		
Gerstenegger		
Gerweri		
Gesamter		
Geschach		
Geschendung		
Gespillt		
Gester		
Gestuhndend		
Gestunde		
Gex		
Gfënn		
Gfraget		
Gheid		
Gheids		
Gheiße		
Ghöch		
Ghörst		
Gibschwyl	114109	
Gibsern		
Gibsers		
Gibsschwyl	114109	
Gidi-Heinrichs		
Gieb		
Giger		
Gilg		
Gilgen		
Gilgens		
Gilgi		
Gilgin		
Gilgins		
Gilgis		
Gilgs		
Gingi		
Gioriußen		
Girli		
Girschweiler		
Girschwileri		
Girschwyler		
Girschwyleri		
Gisligen		
Gisling		
Glahrners		
Glarnerischen		
Glarus	1609	
Glaruß	1609	
Glasfreßer		
Glatfelden	53015	
Glätlein		
Glätli		
Glätlin		
Glätlinen		
Glattfälden	53015	
Glattfelden	53015	
Glattfelder		
Glattfelders		
Glättlein		
Glättleins		
Glattli		
Glättli		
Glättlin		
Glättlinen		
Glättlins		
Glättlis		
Glättliß		
Glättlischen		
Glaub		
Gleichwolen		
Gletlein		
Gletli		
Glettli		
Glettlin		
Glych		
Gnähm		
Gnähmen		
Gnehm		
Gnehmb		
Gnehmen		
Gnehmin		
Gnehmmen		
Gnemb		
Gnemm		
Gnemmen		
Göggels		
Görg		
Görgen		
Görgli		
Goris		
Gorisen		
Goriß		
Gorißen		
Gorißin		
Gorius		
Gos[au]	115001	
Gos[auw]	115001	
Gosau	115001	
Gosauer		
Gosauw	115001	
Goshauw	115001	
Gosoviano		
Goßau	115001	
Gossauer		
Gossaueren		
Goßauw	115001	
Goßauwer		
Goßwyl	228041	
Göthin		
Götschi		
Götschin		
Göttin		
Göttins		
Göttis		
Gottlieb		
Gottlieben	4651	
Göttschi		
Gottschin		
Göttschin		
Götz		
Götzen		
Goügis		
Goügisen		
Gözen		
Gr[oßen]		
Gr[üningen]	116001	
Graafen		
Graaff		
Graafstal	176014	
Graf		
Grâf		
Grafen		
Grâfen		
Graff		
Graffen		
Gräffin		
Graffstalh	176014	
Gräfin		
Grämmeringin		
Grämpeli		
Grausam		
Grebel		
Grebelii		
Grebels		
Greblen		
Gredt		
Gregorius		
Greht		
Greiffensee	194001	
Gret		
Greth		
Grethen		
Grethler		
Grethli		
Gretler		
Gretli		
Gretteli		
Grettli		
Grichtschreiber		
Grießerin		
Grießgraben		
Grifensee	194001	
Griffensee	194001	
Grimm		
Grob		
Groben		
Grobin		
Groningano	116001	
Gröningen	116001	
Gröschli		
Groshanß		
Grosheinrichen		
Grosholtz		
Grosman		
Groß		
Grossin		
Grossjagg		
Groß-Heinrich		
Groß-Jagli		
Groß-Jaglis		
Grösses		
Großhanß		
Großheini		
Großheinrich		
Grössi		
Grössi		
Großin		
Großjaag		
Großjâgg		
Großjaggen		
Großjagli		
Großjog		
Großjogli		
Großjoglis		
Großmann		
Großmättli		
Grössren		
Grüeningen	116001	
Grüeninger		
Grüenningen	116001	
Grüningen	116001	
Grüninger		
Grüningeren		
Grüt	131018	
Grütt	131018	
Gryffensee	194001	
Gsander		
Gsanders		
Gsang-schul		
Gschach		
Gschnitten		
Gspött		
Gstad		
Gstein		
Gstollen		
Gü[n]ttharten		
Gubel-Mann		
Gubel-Mannin		
Gubelman		
Gubelmann		
Gubelmannin		
Gubelmans		
Gublen		
Gubler		
Gubleri		
Guet-mändlis		
Guet-mëndliß		
Guetmändlis		
Gugel		
Gugelheinis		
Guggenbüel	174042	
Guggenbühl	174042	
Gugger	155025	
Guggerfrauen		
Gugoltz		
Guhlen		
Gujer		
Gujeren		
Gul		
Gulen		
Guli		
Gulli		
Gündisau	178018	
Gündtartin		
Guntelingen	*	
Güntert		
Günthardten		
Günthart		
Güntharten		
Günther		
Güntthart		
Günttharten		
Guotknëcht		
Guotmendli		
Guotmëndli		
Guotmendlis		
Gupff		
Gutenschweil	4701	
Guteschwyl	4701	
Guthen	938	
Guthin		
Gütinger		
Gutjahr		
Gutt		
Gutten		
Gütterli		
Gütterlis		
Güttinger		
Güttingerin		
Güttingers		
Gwanden		
Gwerbin		
Gwonheit		
Gwunderet		
Gyger		
Gyger]		
Gyrebad	228004	
Gyrenbad	228004	
Gyrsperger		
Gyrsperger[s		
Gyrspergers		
Gysen[hart]		
Gysenh[art]		
Gysenhart		
Gysligen		
Gysling		
Gyslingen		
Gyslingin		
Gysperger		
Gyßlig		
Gyßling		
H[…]ßenweid		ev. Hasenweid 153060
H[an]s		
H[an]ß		
H[anns]		
H[anns]jacob		
H[annß]		
H[ans		
H[ans]		
H[ans]jacob		
H[anß]		
H[au]btm[an]s		
H[au]btm[ann]s		
H[au]btm[anns]		
H[au]btmanns		
H[einrich]		
H[einrichen]		
H[enrich]		
H[uber]		
H[ubers]		
Ha[…]		
Ha[n]s		
Ha[nß]		
Haab		
Haarlachen		
Haaß		
Haaßen		
Haberlig		
Häberling		
Habersaat		
Habersaaten		
Habersaath		
Habersaathen		
Habersaht		
Habersahten		
Habersath		
Habersathen		
Hablützel		
Hablützels		
Habs-lëhren		
Habsleri		
Hadlikon	117059	
Häfel		
Häfelhanßen		
Häfels		
Haffmeren		
Haffner		
Haffners		
Hafneren		
Hagenbach		
Hagenbuch	220001	
Hagenin		
Haggenhölzlin		
Hägi		
Hägin		
Hägingerin		
Hägis		
Hagners		
Hagreiner		
Hagreinerin		
Halbberg	*	
Halbheer		
Halbheeren		
Halbheerin		
Halden		
Haleggen		
Hallaw	2971	
Hallenen		
Hallnin		
Hälmhuß		
Hämberg	*	
Hamers		
Hammer		
Hanauw	*	
Hand]		
Handelte		
Händlin		
Hanffg[arten]		
Hanffgarten		
Hangartneren		
Hani		
Hanibals		
Hanns		
Hannseli		
Hannsen		
Hannsle		
Hannsli		
Hannß		
Hannßen		
Hans		
Häns		
Hans-Heinr[ich]		
Hanseli		
Hanselis		
Hansels		
Hansen		
Hansenbub		
Hansheinr[ich]		
Hansler		
Hanslers		
Hansli		
Hänsli		
Hanß		
Hanßel		
Hanßeli		
Hanßelins		
Hanßelis		
Hanßen		
Hanßenbuben		
Hanßenbubs		
Hanßli		
Hänßli		
Hapken		
Hard		
Harderi		
Hardmeier]		
Hardmeyer		
Hardmeyers		
Hartm[an]		
Hartm[ann]		
Hartm[ans]		
Hartman		
Hartmann		
Hartmannen		
Hartmanns		
Hartmans		
Hartmen		
Hartzer		
Has		
Hasel	153019	
Hasen-Acker		
Haslers		
Hâß		
Häßli		
Häßlis		
Haßin		
Häster		
Hastu		
Hätte		
Hattend		
Hattwyler		
Hattwylerfeld		
Hauffgarten		
Haumeßer		
Haus?		
Hauser		
Hauseri		
Hausheer		
Hausi		
Haüsli		
Hausneren		
Haußbesuchungsordnung		
Haußer		
Haußers		
Haußheer		
Haußheren		
Haußherr		
Haüßli		
Hautzer		
He		
He[…]		
He[r]nach		
Hec		
Hecht		
Hechtwirths		
Hed[ingen]		
Hed[ingensis]		
Hedingen	5001	
Hedinger		
Hedingeren		
Hedingers		
Heerenberg		
Heerli		
Heerlin		
Heerlis		
Hefferschwyl	9026	Helferswil
Heffingen	*	
Heftig		
Hegeriner		
Heggen		
Heggenbaben		
Heggenkind		
Heggenmeitli		
Hegi		
Hëgi		
Hegi]		
Hëgis		
Hegken		
Hegner		
Hegner]		
Hehr		
Hei		
Heideger		
Heidegeren		
Heidegg[er]		
Heidegger		
Heideggeren		
Heideggers		
Heidegk[er]		
Heidegker		
Heidegkers		
Heidelberg	*	
Heiden	3032	
Heidingen	5001	Hedingen
Heidinger		
Heidingeren		
Heieri		
Heigel		
Heigels		
Heiggleren		
Heiliheirechen		ev. Heiligeneich 177049
Heilis		
Heine		
Heineli		
Heinelis		
Heinerich		
Heinerichen		
Heinerichli		
Heini		
Heinich		
Heiniman		
Heinimann		
Heinimanno		
Heinin		
Heinins		
Heinirch		
Heinis		
Heiniß		
Heinnrich		
Heinr[ich]		
Heinr[ichen]		
Heinrech		
Heinrich		
Heinrichen		
Heinrichli		
Heinrichlis		
Heinrichn		
Heinrichs		
Heinricht		
Heir[e]ch		
Heir[rech]		
Heirchen		
Heirech		
Heirechen		
Heirechli		
Heireli		
Heiri		
Heirich		
Heirichen		
Heiriman		
Heiris		
Heirli		
Heißi		
Heißi		
Heißin		
Heißt		
Heiteni		
Heiterschen		
Heitersperg	4040	
Heitz		
Heitzen		
Heitzenheirichen		
Heizenheirichen		
Heklerin		
Helchenberger		
Hele		
Helena		
Helfferei		
Helias		
Hell		
Hell-wirten		
Helvetia		
Hengetwis		
Heni[man]		
Heniman		
Henimans		
Hënkert		
Hënkhart		
Hennig		
Henr[ich]		
Henr[icus]		
Henri		
Henrich		
Henrichen		
Henrichli		
Henricht		
Henrici		
Herbstmohnat		
Herbstmonat		
Herbstmonath		
Herders		
Hergëgen		
Heri		
Herian		
Heringen		
Herliberg	152001	
Herm[atschwyl]	177002	
Herman		
Hermanin		
Hermanns		
Hermaschwil	177002	
Hermaschwyl	177002	
Hermaschwylen	177002	
Hermaschwyler		
Hermaschwylers		
Hermatschwiler		
Hermatschwyl	177002	
Hermatschwyler		
Hermetschw[iler]		
Hermetschweilerin		
Hermetschwiler		
Hermetschwylerin		
Herodias		
Herrenberg		
Herrliberg	152001	
Herrliberger		
Herrman		
Herschm[etlen]	115105	
Herschmettlen	115105	
Herstenstein	4038	
Herstensteinern		
Hertenstein	4038	
Hertensteins		
Hertzogen		
Hes		
Hesen		
Heß		
Heßen		
Heßin		
Hester		
Hetlinger		
Hettlingen	221001	
Hettlinger		
Hettlingers		
Heüel		
Heümohnat		
Heümonat		
Heümonath		
Heünenberg	1703	
Heüreihe		
Heüri		
Heüßer		
Heüsser		
Heüßerin		
Heüßers		
Heyen		
Hierauf		
Hierbey		
Hiernebet		
Hieruber		
Hieruff		
Hierwider		
Hies		
Hiesse		
Hilli		
Hillibubs		
Hillis		
Hilzingen		
Himler		
Himlers		
Himmler		
Himmler-bank		
Himmlers		
Hinc		
Hinder-Burg	*	
Hinder-Egg	*	
Hinder-Medikhen	*	
Hinderburg	*	
Hinderegg	102011	
Hinnweil	117001	
Hinnwyl	117001	
Hinweil	117001	
Hinwil	117001	
Hinwyl	117001	
Hirsenbach	3006	Hirschenbach
Hirßlanden	261730	
Hirtz		
Hirtzel	132001	
Hirtzels	132001	
Hirtzen		
Hirtzenwirth		
Hirtzenwirthin		
Hirtzlen		
Hirzel	132001	
Hirzelium		
Hirzels	132001	
Hirzenwirths		
Hischwyl	*	
Hitnau	173001	
Hitnauerschen		
Hittn[au]	173001	
Hittnau	173001	
Hittnauen		
Hittnauer		
Hittnauren		
Hittnauw	173001	
Hitzen		
Hitzin		
Hiz		
Hiz[en]		
Hizen		
Hobenen		
Hoch-oberkeitliche		
Hochfelden	59001	
Hochgeachte		
Hochgeachter		
Hochoberkeitlich		
Hochzeit		
Hochzeitstunden		
Höcklen		
Hodler		
Hof		
Hoff		
Hoffend		
Höffingen	*	
Hoffm[eister]		
Hoffman		
Hoffmann		
Hoffmans		
Hoffmeister		
Hoffmeisteren		
Hoffmeisters		
Hoffstether		
Hoffstetteren		
Hofftheren		
Hofman		
Hofmann		
Hofmannin		
Hofmeisters		
Hofstetten	222001	
Hofstetter		
Hohdonstag		
Hohendwiel	*	
Hoheneggeren		
Hoheneggeren?		
Hohfalden	173047	
Hohnegger		
Hohneggers		
Hohtwiel	*	
Hol[…]		
Holder		
Holderen		
Holderi		
Holders		
Holenstein		
Holensteins		
Holhammer		
Höli		
Höll		
Holland	*	
Holländische	*	
Hollder		
Hollderß		
Hollendische		
Höller		
Holofernes		
Holtzh[ausen]	116030	
Holtzhalb		
Holtzhalben		
Holtzhausen	116030	
Holtzhaußen	116030	
Holtzhaußer		
Holtzherr		
Holtzhusen	116030	
Holzfuhren		
Holzhalb		
Holzhalben		
Holzhausen	116030	
Holzhauser		
Holzhauseren		
Holzhußen	116030	
Holzschuh		
Homberg	171004	
Homberg[er]		
Homberger		
Hombergerin		
Hombergeris		
Hombergers		
Hombrächtiken	153001	
Hombrecht[ikon]	153001	
Hombrechtigken	153001	
Hombrechtik[on]	153001	
Hombrechtiken	153001	
Hombrechtikon	153001	
Honegerin		
Honegger		
Honeggeri		
Honeggerin		
Honeggers		
Honegk		
Höng	2611010	
Höngg	2611010	
Hop		
Hopuli		
Hopulis		
Horgen	133001	
Horger		
Horner		
Hörnli		
Hörnlin		
Hornung		
Höslers		
Hoß		
Hospinian		
Hößlers		
Hoßthri		
Hotinger		
Hottinger		
Hottinger]		
Hottingeren		
Hottingern		
Hottingers		
Hotz		
Hotz]		
Hotzen		
Hotzhalben		
Hotzin		
Hoz		
Hozen		
Hozio		
Hozius		
Hub		
Huber		
Huberen		
Huberi		
Huberin		
Hubern		
Hubers		
Huberus		
Hubheirichli		
Hübscher		
Hübschern		
Hubschmid		
Hudelbumpin		
Hudellump		
Hudenlumpenen		
Hudenlumpin		
Hudlers		
Hueber		
Hueberen		
Hueberi		
Hueberin		
Hüeberlin		
Hüeberlis		
Huebern		
Huebers		
Hüetliberg	13007	Uetliberg
Hüetlinberg	13007	
Huffschmidin		
Hug		
Hugen		
Hugin		
Huginin		
Hullen		
Hulrich		
Humbel		
Humbelpaur		
Humbrächticken	153001	
Humbrächtiken	153001	
Humliken	32001	
Hummel		
Hundsgalgen		
Hung		
Hunger-Zëlg		
Hüni		
Hüninen	223015	
Hüningen	223015	
Hüninger		
Hünis		
Hünischen		
Hünnwyl	*	
Hüntwangen	61001	
Hüntwanger		
Hünwyl	*	
Huober		
Huoberen		
Huoberin		
Huobers		
Hüpermeitli		
Hüppi		
Hüpscher		
Hüpscheren		
Hüpscheri		
Hüpscherin		
Hüpschers		
Hurete		
Hürimans		
Hürleman		
Hürlemans		
Hürlim[an]		
Hürliman		
Hürlimanin		
Hürlimann		
Hürlimanns		
Hürlimans		
Hürßel		
Hürst		
Hurter		
Hurteren		
Hurterin		
Hurters		
Hürtz[els]		
Hürtzel		
Hürtzels		
Hürzel		
Hürzels		
Husen	4001	
Huser		
Hüser		
Huseren		
Hüseri		
Huserin		
Husers		
Hüsers		
Hüsli		
Hüslimann		
Hüslin		
Husraht		
Husrahten		
Husrahts		
Husrathen		
Hußen	4001	
Husser		
Hußeren		
Hußerin		
Hußers		
Hüßer		
Hüßer		
Hüßeren		
Hüsseri		
Hüsseri		
Hüßerin		
Hüsserin		
Hüssers		
Hüssers		
Hüßers		
Hüßer		
Hüßler		
Hüßlers		
Hüßli		
Hußr[aht]		
Hußraht		
Hußraht		
Hußrahten		
Hußrahtin		
Hußrahtin		
Hütleberg	*	
Hutmacher		
Hütten-fr[auw]		
Hütten-fr[auwen]		
Hynnwyl	117001	
Hynvillanæ	117001	
Hynwyl	117001	
I		
I[andt]v[ogt]		
Iac		
Iacobi		
Ianuarius		
Iberg		
Iesum		
Ii		
Iii		
Ilg		
Ill		
Illen		
Illg		
Illin		
Illis		
Illnau	174043	
Illnouw	174043	
Illnow	174043	
Immanuel		
Incommoda		
Indien	*	
Infractum		
Iniuria		
Inndeß		
Inq[ui]r[endum]		
Inquirendum		
Insgemein		
Insgleichen		
Insgmein		
Inzwüschen		
Inzwüschend		
Inzwüschet		
Ioh		
Iohannem		
Irenthalben		
Irgen[husen]	177001	Pfäffikon
Irgenh	177001	
Irgenh[ausen]	177001	
Irgenh[usen]	177001	
Irgenhaus[en]	177001	
Irgenhausen	177001	
Irgenhauser		
Irgenhusen	177001	
Iringers		
Irminger		
Irminger]		
Irrio		
Isaac		
Isack		
Isacken		
Isacs		
Iscarioth?		
Iselsperger		
Isicken	173016	
Isiken	173016	
Isler		
Isleren		
Islerin		
Islers		
Islisberg	4084	
Islisperg	4084	
Islißperg	4084	
Ismatter		
Ismatters		
Itzikon		
Iv		
Izicken	116025	
Iziken	116025	
Izikon	116025	
J[acob]		
J[akob]		
J[esu]		
J[ohann]		
J[ohannes]		
J[un]gk[e]r		
J[unke]rs		
Jaag		
Jaagen		
Jaaggen		
Jaaggenhans		
Jac		
Jac[ob		
Jac[ob]		
Jacb		
Jacob		
Jacoben		
Jacobi		
Jacobli		
Jacoblins		
Jacobs		
Jacon		
Jag		
Jag[eli]		
Jag[li]		
Jage		
Jagel		
Jageli		
Jagelins		
Jagelis		
Jagen		
Jâgen		
Jagenbub		
Jagenmendli		
Jagg		
Jâgg		
Jagg[eli]		
Jaggel		
Jaggeli		
Jaggelis		
Jaggels		
Jaggen		
Jâggen		
Jäggen		
Jaggenbuben		
Jaggenhansen		
Jaggi		
Jaggin		
Jäggin		
Jaggli		
Jagglis		
Jägglis		
Jägkli		
Jägklin		
Jaglen		
Jagli		
Jaglin		
Jaglis		
Jagliß		
Jaglli		
Jagly		
"""Jahr;Text"""		
Jahresprotokoll		
Jak[ob]		
Jakob		
Jakobli		
Jan[uarius]		
Jan[uarius]1654		
Jans		
Janßen		
Januarius		
Jauchzer		
Jean		
Jeanne		
Jedoch		
Jegli		
Jëner		
Jerem[ias]		
Jeremias		
Jeremiassen		
Jes		
Jesu		
Jesum		
Jesus		
Joachim		
Joachims		
Jöchelins		
Jochem		
Jochen		
Jocob		
Joder		
Joderin		
Jog		
Jogeli		
Jogelis		
Jogeliß		
Jogen		
Jogenhansen		
Jogenmëndli		
Jogg		
Joggel		
Joggeli		
Joggelis		
Joggen		
Joggli		
Jogli		
Joh		
Joh[an]		
Joh[ann]		
Joh[annes]		
Joh[annis]		
Johan		
Johann		
Johann-Jacob		
Johanna		
Johannes		
Johannesen		
Johannesli		
Johanni		
Jonas		
Jonen	4071	
Joos		
Jör		
Jören		
Jorg		
Jörg		
Jörgen		
Jörgli		
Jori		
Jöri		
Jörin		
Jöris		
Jorli		
Jörli		
Jörlin		
Jörlins		
Jörlis		
Jörlis]		
Jos		
Josebenen		
Josen		
Josep		
Joseph		
Josiah		
Josiam		
Josias		
Joß		
Jösli		
Joßen		
Jost		
Josten		
Josue		
Josuo		
Josur		
Journal		
Jsaac		
Juchli		
Juchlin		
Jucker		
Juckers		
Juckher		
Juckhers		
Judas		
Judica		
Judith		
Judithli		
Judli		
Juker		
Jukhers		
Julius		
Jung[h]eini		
Jungerheiri		
Junges		
Jungh[ansen]		
Junghans		
Junghansen		
Junghanß		
Jungheini		
Jungholtz	115078	
Jungholz	115078	
Jungholzer		
Jungholzers		
Junius		
Justina		
K[aspar?]		
K[l]agind		
K[l]einbab		
K[lein]		
Käbi		
Käferpauren		
Kägi		
Kägin		
Kägis		
Kaiserstuhl	1405	
Kälber-Loch		
Kalbermättli		
Käller		
Källeren		
Källerin		
Källers		
Kalls		
Kaltenstein		Nachnamen
Kaltensteins		
Kalthans		
Kalthanßen		
Kamblenen		
Kambli		
Kamblin		
Kamblinen		
Kamblins		
Kamblis		
Kamblischen		
Kämbten	121012	
Kammb[l]is		
Kämmten	121012	
Kämos		
Kämpfli		
Kämpten	121012	
Kanspar		
Kapf	176008	
Kappel	220005	
Kappeler		
Kappelerin		
Kappelers		
Karers		
Karpf		
Karpfen		
Karpff		
Karpfin		
Karphin		
Karrer		
Karrers		
Käsen		
Käseren		
Käsheinr[ichen]		
Käsheinrichen		
Kasp[ar]		
Kasp[er]		
Kaspar		
Kasparli		
Kasparn		
Kaspars		
Kasper		
Kasperen		
Kaspers		
Kästen		
Kathari		
Katharin		
Katharina		
Kathri		
Kauer		
Kaüffli		
Käüffli		
Kauffman		
Kauffmann		
Kaüfli		
Kaüfli-bub		
Kaüflin		
Kaufman		
Kaufmans		
Kegel-platz		
Kegi		
Kegis		
Kegler		
Kehr		
Kehrers		
Keiser		
Keiser[s]		
Keiserin		
Keiserlin		
Keisers		
Keiserstuhl	1405	
Keiserstuhler		
Keiserstul	1405	
Keiserthul	1405	
Keißer		
Keißerstuhl	1405	
Kellenträger		
Keller		
Këller		
Kelleren		
Këlleren		
Kelleri		
Kellerin		
Këllerin		
Kellers		
Këllers		
Kembten	121012	
Këmbten	121012	
Këmbter-Holtz		
Këmbtner		
Kempten	121012	
Këmpten	121012	
Këmpter	121012	
Kemten	121012	
Kendlibach		ev. Edlibach ZG 1704
Kercher		
Kern		
Kernenmuß		
Keßel		
Keßelring		
Kesslerin		
Keüferin		
Keüffli		
Keüflin		
Keüflins		
Keyser		
Keyserin		
Keysers		
Kham		
Khonrat		
Kienast		
Kienasten		
Kil[ch]meyer		
Kilbe		
Kilbegest		
Kilben		
Kilchberg	135001	
Kilchen-Goriß		
Kilchengesang		
Kilchenpfläger		
Kilchenriet	*	
Kilchenstreit		
Kilchenstuhl		
Kilchenthür		
Kilchhalten		
Kilchmur		
Kilchsperger		
Kilchspergeren		
Kilchspergers		
Killenbräüs		
Killenbröüs		
Kind-huser		
Kindemansmülli		
Kindenman		
Kindenmann		
Kindenmans		
Kindenmeitli		
Kindes-Manns		
Kindhuser		
Kindhusers		
Kindliman		
Kirchberg		ev. Kirchberg SG 3392
Kirchen-gut		
Kirchenbau		
Kirchenfenster		
Kirchenörther		
Kirchenpflegers		
Kirchensteür		
Kirchenstühl		
Kirchenstül		
Kirchenstunden		
Kirchenuhr		
Kirchenwacht		
Kirchhoffmuren		
Kirchner		
Kirchners		
Kl[ein]		
Kl[ein]-Bäretschwyl	111104	
Klage		
Klagte		
Klaus		
Klausen		
Klauß		
Klaüsli		
Klaüßli		
Klefe		
Klein		
Klein-Bäretschwyl	111104	
Klein-Fügen		
Klein-Fügin		
Klein-Jagli		
Kleinann		
Kleinbarbel		
Kleinbäretschwyl	111104	
Kleindorff	*	
Kleindörfli	*	
Kleiner		
Kleineri		
Kleinerischen		
Kleinern		
Kleiners		
Kleinfüg		
Kleinfügen		
Kleingerwer		
Kleingret		
Kleinhans		
Kleinhansen		
Kleinhanß		
Kleinhanssen		
Kleinicken		
Kleinickon	176003	
Kleiniken	176003	
Kleinjacoben		
Kleinjag		
Kleinjagli		
Kleinjaglins		
Kleinjog		
Kleinjogen		
Kleinjogli		
Kleinr[udi]		
Kleinr[udis]		
Kleinrudi		
Kleinruedi		
Kleinrüedi		
Kleinülis		
Klejagli		
Kleophe		
Kleyenried		
Kli		
Klidi		
Klidini		
Klidins		
Klidis		
Klidiß		
Klihansen		
Kliheirichen		
Klijag		
Klijaggen		
Klijagli		
Klijaglin		
Klijaglis		
Klijogg		
Klimeri		
Klimmeri		
Klin		
Klingler		
Klingler]		
Klinglern		
Klingn[auwer]		
Klingnauw	4309	
Klingnauwin		
Klinnen		
Kljag		
Klobi		
Klobis		
Kloster		
Klösterli		
Kloten	62001	
Kloter		
Kloters		
Klothen	62001	
Klother		
